
-2.72271	(-4.07757,0)
-2.72271	(-3.99903,0)
-2.72271	(-3.91825,0)
-2.72271	(-3.83547,0)
-2.72271	(-3.75095,0)
-2.72271	(-3.66493,0)
-2.72271	(-3.57768,0)
-2.72271	(-3.48947,0)
-2.72271	(-3.40057,0)
-2.72271	(-3.31127,0)
-2.72271	(-3.22184,0)
-2.72271	(-3.1326,0)
-2.72271	(-3.04382,0)
-2.72271	(-2.95583,0)
-2.72271	(-2.86895,0)
-2.72271	(-2.7835,0)
-2.72271	(-2.69982,0)
-2.72271	(-2.61826,0)
-2.72271	(-2.53918,0)
-2.72271	(-2.46297,0)
-2.72271	(-2.39,0)
-2.72271	(-2.32069,0)
-2.72271	(-2.25543,0)
-2.72271	(-2.19466,0)
-2.72271	(-2.1388,0)
-2.72271	(-2.08826,0)
-2.72271	(-2.00477,0)
-2.72271	(-1.91774,0)
-2.72271	(-1.97257,0)
-2.72271	(-1.92883,0)
-2.72271	(-1.94717,0)
-2.72271	(-2.04345,0)
-2.72271	(4.88481,0)
-2.72271	(4.87744,0)
-2.72271	(4.86519,0)
-2.72271	(4.84808,0)
-2.72271	(4.82617,0)
-2.72271	(4.79953,0)
-2.72271	(4.76825,0)
-2.72271	(4.7324,0)
-2.72271	(4.69211,0)
-2.72271	(4.6475,0)
-2.72271	(4.5987,0)
-2.72271	(4.54585,0)
-2.72271	(4.48913,0)
-2.72271	(4.42869,0)
-2.72271	(4.36473,0)
-2.72271	(4.29743,0)
-2.72271	(4.22699,0)
-2.72271	(4.15363,0)
-2.72271	(4.07757,0)
-2.72271	(3.99903,0)
-2.72271	(3.91825,0)
-2.72271	(3.83547,0)
-2.72271	(3.75095,0)
-2.72271	(3.66493,0)
-2.72271	(3.57768,0)
-2.72271	(3.48947,0)
-2.72271	(3.40057,0)
-2.72271	(3.31127,0)
-2.72271	(3.22184,0)
-2.72271	(3.1326,0)
-2.72271	(3.04382,0)
-2.72271	(2.95583,0)
-2.72271	(2.86895,0)
-2.72271	(1.91774,0)
-2.72271	(1.92883,0)
-2.72271	(1.94717,0)
-2.72271	(1.97257,0)
-2.72271	(2.00477,0)
-2.72271	(2.04345,0)
-2.72271	(2.08826,0)
-2.72271	(2.7835,0)
-2.72271	(2.1388,0)
-2.72271	(2.19466,0)
-2.72271	(2.69982,0)
-2.72271	(2.25543,0)
-2.72271	(2.61826,0)
-2.72271	(2.39,0)
-2.72271	(2.46297,0)
-2.72271	(2.32069,0)
-2.72271	(2.53918,0)
-2.61799	(-4.82256,0)
-2.61799	(-4.81523,0)
-2.61799	(-4.80302,0)
-2.61799	(-4.78598,0)
-2.61799	(-4.76417,0)
-2.61799	(-4.73765,0)
-2.61799	(-4.70649,0)
-2.61799	(-4.67081,0)
-2.61799	(-4.63069,0)
-2.61799	(-4.58628,0)
-2.61799	(-4.53769,0)
-2.61799	(-4.48509,0)
-2.61799	(-4.42862,0)
-2.61799	(-4.36846,0)
-2.61799	(-4.30479,0)
-2.61799	(-4.23781,0)
-2.61799	(-4.16771,0)
-2.61799	(-4.09471,0)
-2.61799	(-4.01902,0)
-2.61799	(-3.94087,0)
-2.61799	(-3.8605,0)
-2.61799	(-3.77814,0)
-2.61799	(-3.69406,0)
-2.61799	(-3.60849,0)
-2.61799	(-3.52171,0)
-2.61799	(-3.43398,0)
-2.61799	(-3.34557,0)
-2.61799	(-3.25676,0)
-2.61799	(-3.16784,0)
-2.61799	(-3.0791,0)
-2.61799	(-2.99083,0)
-2.61799	(-2.90335,0)
-2.61799	(-2.81697,0)
-2.61799	(-2.73201,0)
-2.61799	(-2.64881,0)
-2.61799	(-2.56773,0)
-2.61799	(-2.4891,0)
-2.61799	(-2.41332,0)
-2.61799	(-2.34077,0)
-2.61799	(-2.27183,0)
-2.61799	(-2.20694,0)
-2.61799	(-2.14649,0)
-2.61799	(-2.09091,0)
-2.61799	(-2.04062,0)
-2.61799	(-1.99604,0)
-2.61799	(-1.87092,0)
-2.61799	(-1.88195,0)
-2.61799	(-1.9255,0)
-2.61799	(-1.95754,0)
-2.61799	(-1.90021,0)
-2.61799	(4.82256,0)
-2.61799	(4.81523,0)
-2.61799	(4.80302,0)
-2.61799	(4.78598,0)
-2.61799	(4.76417,0)
-2.61799	(4.73765,0)
-2.61799	(4.70649,0)
-2.61799	(4.67081,0)
-2.61799	(4.63069,0)
-2.61799	(4.58628,0)
-2.61799	(4.53769,0)
-2.61799	(4.48509,0)
-2.61799	(4.42862,0)
-2.61799	(4.36846,0)
-2.61799	(4.30479,0)
-2.61799	(4.23781,0)
-2.61799	(4.16771,0)
-2.61799	(4.09471,0)
-2.61799	(4.01902,0)
-2.61799	(3.94087,0)
-2.61799	(3.8605,0)
-2.61799	(3.77814,0)
-2.61799	(3.69406,0)
-2.61799	(3.60849,0)
-2.61799	(3.52171,0)
-2.61799	(3.43398,0)
-2.61799	(3.34557,0)
-2.61799	(3.25676,0)
-2.61799	(3.16784,0)
-2.61799	(3.0791,0)
-2.61799	(2.99083,0)
-2.61799	(2.90335,0)
-2.61799	(2.81697,0)
-2.61799	(2.73201,0)
-2.61799	(1.87092,0)
-2.61799	(1.88195,0)
-2.61799	(1.90021,0)
-2.61799	(1.9255,0)
-2.61799	(1.95754,0)
-2.61799	(1.99604,0)
-2.61799	(2.64881,0)
-2.61799	(2.04062,0)
-2.61799	(2.09091,0)
-2.61799	(2.56773,0)
-2.61799	(2.14649,0)
-2.61799	(2.4891,0)
-2.61799	(2.20694,0)
-2.61799	(2.27183,0)
-2.61799	(2.34077,0)
-2.61799	(2.41332,0)
-2.51327	(-4.7476,0)
-2.51327	(-4.74029,0)
-2.51327	(-4.72815,0)
-2.51327	(-4.71121,0)
-2.51327	(-4.68951,0)
-2.51327	(-4.66312,0)
-2.51327	(-4.63213,0)
-2.51327	(-4.59663,0)
-2.51327	(-4.55674,0)
-2.51327	(-4.51256,0)
-2.51327	(-4.46424,0)
-2.51327	(-4.41192,0)
-2.51327	(-4.35577,0)
-2.51327	(-4.29595,0)
-2.51327	(-4.23265,0)
-2.51327	(-4.16606,0)
-2.51327	(-4.09637,0)
-2.51327	(-4.0238,0)
-2.51327	(-3.94857,0)
-2.51327	(-3.8709,0)
-2.51327	(-3.79103,0)
-2.51327	(-3.7092,0)
-2.51327	(-3.62566,0)
-2.51327	(-3.54066,0)
-2.51327	(-3.45445,0)
-2.51327	(-3.36731,0)
-2.51327	(-3.27951,0)
-2.51327	(-3.19131,0)
-2.51327	(-3.10302,0)
-2.51327	(-3.0149,0)
-2.51327	(-2.92727,0)
-2.51327	(-2.84042,0)
-2.51327	(-2.75467,0)
-2.51327	(-2.67033,0)
-2.51327	(-2.58774,0)
-2.51327	(-2.50724,0)
-2.51327	(-2.42919,0)
-2.51327	(-2.35396,0)
-2.51327	(-2.28193,0)
-2.51327	(-2.21348,0)
-2.51327	(-2.14904,0)
-2.51327	(-2.08901,0)
-2.51327	(-2.0338,0)
-2.51327	(-1.98385,0)
-2.51327	(-1.8152,0)
-2.51327	(-1.82617,0)
-2.51327	(-1.9013,0)
-2.51327	(-1.86945,0)
-2.51327	(-1.93955,0)
-2.51327	(-1.84432,0)
-2.51327	(4.7476,0)
-2.51327	(4.74029,0)
-2.51327	(4.72815,0)
-2.51327	(4.71121,0)
-2.51327	(4.68951,0)
-2.51327	(4.66312,0)
-2.51327	(4.63213,0)
-2.51327	(4.59663,0)
-2.51327	(4.55674,0)
-2.51327	(4.51256,0)
-2.51327	(4.46424,0)
-2.51327	(4.41192,0)
-2.51327	(4.35577,0)
-2.51327	(4.29595,0)
-2.51327	(4.23265,0)
-2.51327	(4.16606,0)
-2.51327	(4.09637,0)
-2.51327	(4.0238,0)
-2.51327	(3.94857,0)
-2.51327	(3.8709,0)
-2.51327	(3.79103,0)
-2.51327	(3.7092,0)
-2.51327	(3.62566,0)
-2.51327	(3.54066,0)
-2.51327	(3.45445,0)
-2.51327	(3.36731,0)
-2.51327	(3.27951,0)
-2.51327	(3.19131,0)
-2.51327	(3.10302,0)
-2.51327	(3.0149,0)
-2.51327	(2.92727,0)
-2.51327	(2.84042,0)
-2.51327	(2.75467,0)
-2.51327	(2.67033,0)
-2.51327	(2.58774,0)
-2.51327	(2.50724,0)
-2.51327	(1.8152,0)
-2.51327	(1.82617,0)
-2.51327	(1.84432,0)
-2.51327	(1.86945,0)
-2.51327	(2.42919,0)
-2.51327	(1.9013,0)
-2.51327	(1.93955,0)
-2.51327	(2.35396,0)
-2.51327	(1.98385,0)
-2.51327	(2.28193,0)
-2.51327	(2.0338,0)
-2.51327	(2.14904,0)
-2.51327	(2.08901,0)
-2.51327	(2.21348,0)
-2.40855	(-4.66055,0)
-2.40855	(-4.6533,0)
-2.40855	(-4.64123,0)
-2.40855	(-4.62439,0)
-2.40855	(-4.60282,0)
-2.40855	(-4.5766,0)
-2.40855	(-4.54581,0)
-2.40855	(-4.47089,0)
-2.40855	(-4.51053,0)
-2.40855	(-4.42699,0)
-2.40855	(-4.37899,0)
-2.40855	(-4.32701,0)
-2.40855	(-4.27124,0)
-2.40855	(-4.21182,0)
-2.40855	(-4.14895,0)
-2.40855	(-4.08281,0)
-2.40855	(-4.01362,0)
-2.40855	(-3.94157,0)
-2.40855	(-3.86688,0)
-2.40855	(-3.78979,0)
-2.40855	(-3.71052,0)
-2.40855	(-3.62931,0)
-2.40855	(-3.54641,0)
-2.40855	(-3.46208,0)
-2.40855	(-3.37656,0)
-2.40855	(-3.29013,0)
-2.40855	(-3.20305,0)
-2.40855	(-3.1156,0)
-2.40855	(-3.02806,0)
-2.40855	(-2.9407,0)
-2.40855	(-2.85384,0)
-2.40855	(-2.76775,0)
-2.40855	(-2.68276,0)
-2.40855	(-2.59918,0)
-2.40855	(-2.51733,0)
-2.40855	(-2.43756,0)
-2.40855	(-2.36022,0)
-2.40855	(-2.28566,0)
-2.40855	(-2.21427,0)
-2.40855	(-2.14644,0)
-2.40855	(-2.08256,0)
-2.40855	(-2.02305,0)
-2.40855	(-1.96832,0)
-2.40855	(-1.91879,0)
-2.40855	(-1.75151,0)
-2.40855	(-1.76239,0)
-2.40855	(-1.83692,0)
-2.40855	(-1.80533,0)
-2.40855	(-1.87486,0)
-2.40855	(-1.7804,0)
-2.40855	(4.66055,0)
-2.40855	(4.6533,0)
-2.40855	(4.64123,0)
-2.40855	(4.62439,0)
-2.40855	(4.60282,0)
-2.40855	(4.5766,0)
-2.40855	(4.54581,0)
-2.40855	(4.51053,0)
-2.40855	(4.47089,0)
-2.40855	(4.42699,0)
-2.40855	(4.37899,0)
-2.40855	(4.32701,0)
-2.40855	(4.27124,0)
-2.40855	(4.21182,0)
-2.40855	(4.14895,0)
-2.40855	(4.08281,0)
-2.40855	(4.01362,0)
-2.40855	(3.94157,0)
-2.40855	(3.86688,0)
-2.40855	(3.78979,0)
-2.40855	(3.71052,0)
-2.40855	(3.62931,0)
-2.40855	(3.54641,0)
-2.40855	(3.46208,0)
-2.40855	(3.37656,0)
-2.40855	(3.29013,0)
-2.40855	(3.20305,0)
-2.40855	(3.1156,0)
-2.40855	(3.02806,0)
-2.40855	(2.9407,0)
-2.40855	(2.85384,0)
-2.40855	(2.76775,0)
-2.40855	(2.68276,0)
-2.40855	(2.59918,0)
-2.40855	(2.51733,0)
-2.40855	(2.43756,0)
-2.40855	(2.36022,0)
-2.40855	(2.28566,0)
-2.40855	(2.21427,0)
-2.40855	(1.75151,0)
-2.40855	(1.76239,0)
-2.40855	(1.7804,0)
-2.40855	(1.80533,0)
-2.40855	(1.83692,0)
-2.40855	(2.14644,0)
-2.40855	(1.87486,0)
-2.40855	(2.08256,0)
-2.40855	(1.91879,0)
-2.40855	(2.02305,0)
-2.40855	(1.96832,0)
-2.30383	(-4.56219,0)
-2.30383	(-4.55499,0)
-2.30383	(-4.543,0)
-2.30383	(-4.52628,0)
-2.30383	(-4.50487,0)
-2.30383	(-4.47884,0)
-2.30383	(-4.44827,0)
-2.30383	(-4.41325,0)
-2.30383	(-4.3739,0)
-2.30383	(-4.33033,0)
-2.30383	(-4.28268,0)
-2.30383	(-4.23111,0)
-2.30383	(-4.17576,0)
-2.30383	(-4.11681,0)
-2.30383	(-4.05444,0)
-2.30383	(-3.98884,0)
-2.30383	(-3.92021,0)
-2.30383	(-3.84875,0)
-2.30383	(-3.7747,0)
-2.30383	(-3.69827,0)
-2.30383	(-3.6197,0)
-2.30383	(-3.53922,0)
-2.30383	(-3.45708,0)
-2.30383	(-3.37352,0)
-2.30383	(-3.28882,0)
-2.30383	(-3.20322,0)
-2.30383	(-3.11699,0)
-2.30383	(-3.03041,0)
-2.30383	(-2.94375,0)
-2.30383	(-2.8573,0)
-2.30383	(-2.77134,0)
-2.30383	(-2.68617,0)
-2.30383	(-2.60208,0)
-2.30383	(-2.5194,0)
-2.30383	(-2.43845,0)
-2.30383	(-2.35956,0)
-2.30383	(-2.28306,0)
-2.30383	(-2.20933,0)
-2.30383	(-2.13873,0)
-2.30383	(-2.07164,0)
-2.30383	(-2.00846,0)
-2.30383	(-1.94959,0)
-2.30383	(-1.89545,0)
-2.30383	(-1.84645,0)
-2.30383	(-1.80299,0)
-2.30383	(-1.68091,0)
-2.30383	(-1.69169,0)
-2.30383	(-1.73418,0)
-2.30383	(-1.76544,0)
-2.30383	(-1.70951,0)
-2.30383	(4.56219,0)
-2.30383	(4.55499,0)
-2.30383	(4.543,0)
-2.30383	(4.52628,0)
-2.30383	(4.50487,0)
-2.30383	(4.47884,0)
-2.30383	(4.44827,0)
-2.30383	(4.41325,0)
-2.30383	(4.3739,0)
-2.30383	(4.33033,0)
-2.30383	(4.28268,0)
-2.30383	(4.23111,0)
-2.30383	(4.17576,0)
-2.30383	(4.11681,0)
-2.30383	(4.05444,0)
-2.30383	(3.98884,0)
-2.30383	(3.92021,0)
-2.30383	(3.84875,0)
-2.30383	(3.7747,0)
-2.30383	(3.69827,0)
-2.30383	(3.6197,0)
-2.30383	(3.53922,0)
-2.30383	(3.45708,0)
-2.30383	(3.37352,0)
-2.30383	(3.28882,0)
-2.30383	(3.20322,0)
-2.30383	(3.11699,0)
-2.30383	(3.03041,0)
-2.30383	(2.94375,0)
-2.30383	(2.8573,0)
-2.30383	(2.77134,0)
-2.30383	(2.68617,0)
-2.30383	(2.60208,0)
-2.30383	(2.5194,0)
-2.30383	(2.43845,0)
-2.30383	(2.35956,0)
-2.30383	(2.28306,0)
-2.30383	(2.20933,0)
-2.30383	(2.13873,0)
-2.30383	(2.07164,0)
-2.30383	(2.00846,0)
-2.30383	(1.94959,0)
-2.30383	(1.89545,0)
-2.30383	(1.68091,0)
-2.30383	(1.69169,0)
-2.30383	(1.84645,0)
-2.30383	(1.70951,0)
-2.30383	(1.80299,0)
-2.30383	(1.73418,0)
-2.30383	(1.76544,0)
-2.19911	(-4.45335,0)
-2.19911	(-4.44621,0)
-2.19911	(-4.43432,0)
